cut,group,n,minoria_n,fake_%,acc,macro_f1,f1_fake,roc_auc,pr_auc,ece,confiavel,channel,publisher,era,label_tier
group,FakeWhatsApp.BR_2018,128,61,47.7,0.4765625,0.32275132275132273,0.6455026455026455,0.5818448739907024,0.5509889340386642,0.2959685162030965,True,,,,
channel,,128,61,47.7,0.4765625,0.32275132275132273,0.6455026455026455,0.5818448739907024,0.5509889340386642,0.2959685162030965,True,whatsapp,,,
publisher,,128,61,47.7,0.4765625,0.32275132275132273,0.6455026455026455,0.5818448739907024,0.5509889340386642,0.2959685162030965,True,,desconhecido,,
era,,128,61,47.7,0.4765625,0.32275132275132273,0.6455026455026455,0.5818448739907024,0.5509889340386642,0.2959685162030965,True,,,2018-2022,
label_tier,,128,61,47.7,0.4765625,0.32275132275132273,0.6455026455026455,0.5818448739907024,0.5509889340386642,0.2959685162030965,True,,,,v1
